id,traj_id,time,entity_id,holidays,from,to,speed_src,speed_dst,holidays_dst,timd,eta,formatted_eta
397187,16848,2013-10-25T10:45:00Z,4398,0,"[116.216377, 39.898045]","[116.292953, 39.896568]",25.255,30.82,0.0,0 days 00:16:23.918724,2013-10-25 11:01:23.918724+00:00,2013-10-25 11:01:23
397219,16850,2013-10-25T11:45:00Z,4398,0,"[116.346718, 39.889458]","[116.318779, 39.945904]",37.59,49.22,0.0,0 days 00:22:56.843033,2013-10-25 12:07:56.843033+00:00,2013-10-25 12:07:56
397551,16859,2013-10-25T07:45:00Z,4399,0,"[116.198433, 39.924652]","[116.230965, 39.871616]",43.61,45.9875,0.0,0 days 00:13:18.082695,2013-10-25 07:58:18.082695+00:00,2013-10-25 07:58:18
397726,16866,2013-10-25T12:45:00Z,4399,0,"[116.417282, 39.980114]","[116.355019, 39.941933]",26.4275,27.4625,0.0,0 days 00:16:37.107811,2013-10-25 13:01:37.107811+00:00,2013-10-25 13:01:37
397994,16873,2013-10-25T17:30:00Z,4399,0,"[116.411667, 39.969299]","[116.405586, 39.976955]",12.2,32.5525,0.0,0 days 00:04:51.852293,2013-10-25 17:34:51.852293+00:00,2013-10-25 17:34:51
398155,16881,2013-10-25T00:15:00Z,4400,0,"[116.547836, 39.890751]","[116.352547, 40.025261]",82.51,67.77,0.0,0 days 00:12:53.712044,2013-10-25 00:27:53.712044+00:00,2013-10-25 00:27:53
398537,16896,2013-10-25T18:15:00Z,4400,0,"[116.476608, 39.884453]","[116.46254, 39.885925]",10.0275,13.4075,0.0,0 days 00:13:01.717758,2013-10-25 18:28:01.717758+00:00,2013-10-25 18:28:01
398592,16898,2013-10-25T20:15:00Z,4400,0,"[116.541573, 39.78064]","[116.512527, 39.822109]",51.29,24.985,0.0,0 days 00:22:17.682610,2013-10-25 20:37:17.682610+00:00,2013-10-25 20:37:17
398755,16901,2013-10-25T22:45:00Z,4400,0,"[116.382927, 39.85693]","[116.350967, 39.868526]",57.1075,54.8025,0.0,0 days 00:08:19.961472,2013-10-25 22:53:19.961472+00:00,2013-10-25 22:53:19
398844,16905,2013-10-25T08:45:00Z,4401,0,"[116.301231, 39.926392]","[116.318619, 39.851704]",27.855,23.495,0.0,0 days 00:18:35.073280,2013-10-25 09:03:35.073280+00:00,2013-10-25 09:03:35
398879,16907,2013-10-25T10:00:00Z,4401,0,"[116.310234, 39.920448]","[116.355598, 39.922928]",28.185,40.0125,0.0,0 days 00:09:29.329891,2013-10-25 10:09:29.329891+00:00,2013-10-25 10:09:29
398949,16910,2013-10-25T12:00:00Z,4401,0,"[116.442924, 39.913353]","[116.414001, 39.85738]",23.695,22.245,0.0,0 days 00:18:58.614692,2013-10-25 12:18:58.614692+00:00,2013-10-25 12:18:58
398986,16913,2013-10-25T16:30:00Z,4401,0,"[116.371002, 39.840015]","[116.326408, 39.888344]",33.8275,16.9675,0.0,0 days 00:08:12.819099,2013-10-25 16:38:12.819099+00:00,2013-10-25 16:38:12
399017,16915,2013-10-25T17:30:00Z,4401,0,"[116.328903, 39.907059]","[116.324745, 39.890778]",32.395,11.89,0.0,0 days 00:08:50.461178,2013-10-25 17:38:50.461178+00:00,2013-10-25 17:38:50
399081,16920,2013-10-25T20:00:00Z,4401,0,"[116.424141, 39.858097]","[116.380013, 39.927696]",39.505,36.56,0.0,0 days 00:15:31.657676,2013-10-25 20:15:31.657676+00:00,2013-10-25 20:15:31
399105,16921,2013-10-25T20:30:00Z,4401,0,"[116.377106, 39.928345]","[116.457588, 40.020908]",20.065,60.105,0.0,0 days 00:41:50.528641,2013-10-25 21:11:50.528641+00:00,2013-10-25 21:11:50
399156,16923,2013-10-25T08:00:00Z,4417,0,"[116.36808, 39.940647]","[116.338593, 39.928242]",17.6725,20.1125,0.0,0 days 00:10:25.945587,2013-10-25 08:10:25.945587+00:00,2013-10-25 08:10:25
399475,16940,2013-10-25T17:15:00Z,4417,0,"[116.353622, 39.9268]","[116.363579, 39.891891]",25.37,26.145000000000003,0.0,0 days 00:09:33.499146,2013-10-25 17:24:33.499146+00:00,2013-10-25 17:24:33
399554,16943,2013-10-25T20:00:00Z,4417,0,"[116.439789, 39.931648]","[116.435081, 39.93383]",19.375,29.6475,0.0,0 days 00:11:41.458626,2013-10-25 20:11:41.458626+00:00,2013-10-25 20:11:41
399890,16955,2013-10-25T10:15:00Z,4423,0,"[116.543678, 40.025139]","[116.354477, 40.024471]",66.8825,45.8875,0.0,0 days 00:12:31.504211,2013-10-25 10:27:31.504211+00:00,2013-10-25 10:27:31
400017,16958,2013-10-25T18:15:00Z,4423,0,"[116.458672, 40.023922]","[116.347824, 39.952633]",32.58,14.7175,0.0,0 days 00:15:18.919144,2013-10-25 18:30:18.919144+00:00,2013-10-25 18:30:18
400059,16959,2013-10-25T19:00:00Z,4423,0,"[116.337654, 39.938488]","[116.300247, 39.950386]",54.30499999999999,17.932499999999997,0.0,0 days 00:11:14.583320,2013-10-25 19:11:14.583320+00:00,2013-10-25 19:11:14
400229,16964,2013-10-25T10:00:00Z,4424,0,"[116.20179, 39.846729]","[116.390915, 39.988056]",39.61749999999999,17.1025,0.0,0 days 00:31:08.388977,2013-10-25 10:31:08.388977+00:00,2013-10-25 10:31:08
400345,16965,2013-10-25T12:00:00Z,4424,0,"[116.366241, 39.987396]","[116.334702, 39.952202]",50.2375,27.98,0.0,0 days 00:06:59.924984,2013-10-25 12:06:59.924984+00:00,2013-10-25 12:06:59
400379,16967,2013-10-25T12:45:00Z,4424,0,"[116.314415, 39.964802]","[116.282158, 39.998478]",53.51499999999999,6.4675,0.0,0 days 00:11:05.366421,2013-10-25 12:56:05.366421+00:00,2013-10-25 12:56:05
400637,16977,2013-10-25T19:45:00Z,4424,0,"[116.458, 39.962021]","[116.458282, 39.953312]",31.43,30.0075,0.0,0 days 00:06:44.747572,2013-10-25 19:51:44.747572+00:00,2013-10-25 19:51:44
400686,16980,2013-10-25T20:45:00Z,4424,0,"[116.316864, 39.857635]","[116.311676, 39.837227]",37.5375,25.4175,0.0,0 days 00:16:25.418472,2013-10-25 21:01:25.418472+00:00,2013-10-25 21:01:25
400759,16984,2013-10-25T22:30:00Z,4424,0,"[116.265106, 39.907368]","[116.294632, 39.878475]",21.805,42.8325,0.0,0 days 00:13:16.026249,2013-10-25 22:43:16.026249+00:00,2013-10-25 22:43:16
400806,16986,2013-10-25T11:30:00Z,4425,0,"[116.295082, 39.995766]","[116.325371, 39.972271]",48.837500000000006,14.1325,0.0,0 days 00:07:22.463350,2013-10-25 11:37:22.463350+00:00,2013-10-25 11:37:22
400843,16990,2013-10-25T13:15:00Z,4425,0,"[116.317818, 39.973816]","[116.333214, 39.936317]",26.995,38.24,0.0,0 days 00:09:37.884407,2013-10-25 13:24:37.884407+00:00,2013-10-25 13:24:37
400887,16994,2013-10-25T17:30:00Z,4425,0,"[116.369835, 39.982159]","[116.341614, 39.986832]",19.0775,24.442500000000003,0.0,0 days 00:32:38.850174,2013-10-25 18:02:38.850174+00:00,2013-10-25 18:02:38
400929,16998,2013-10-25T21:30:00Z,4425,0,"[116.254761, 40.005722]","[116.368248, 39.987301]",25.9575,39.65,0.0,0 days 00:22:17.806778,2013-10-25 21:52:17.806778+00:00,2013-10-25 21:52:17
400946,16999,2013-10-25T22:00:00Z,4425,0,"[116.398415, 39.988117]","[116.437462, 39.988075]",51.11500000000001,54.1675,0.0,0 days 00:07:13.660440,2013-10-25 22:07:13.660440+00:00,2013-10-25 22:07:13
401181,17014,2013-10-26T22:00:00Z,255,1,"[116.534454, 40.02182]","[116.500198, 39.953983]",70.60000000000001,29.4,1.0,0 days 00:12:37.330856,2013-10-26 22:12:37.330856+00:00,2013-10-26 22:12:37
401195,17015,2013-10-26T22:15:00Z,255,1,"[116.476585, 39.95425]","[116.44857, 39.961693]",26.942500000000003,47.5925,1.0,0 days 00:16:49.385605,2013-10-26 22:31:49.385605+00:00,2013-10-26 22:31:49
401218,17018,2013-10-26T23:30:00Z,255,1,"[116.419853, 40.022339]","[116.38028, 39.967522]",68.54249999999999,54.135000000000005,1.0,0 days 00:05:00.665474,2013-10-26 23:35:00.665474+00:00,2013-10-26 23:35:00
401230,17019,2013-10-26T23:45:00Z,255,1,"[116.373283, 39.948772]","[116.342819, 39.88979]",60.83,41.45,1.0,0 days 00:06:08.039990,2013-10-26 23:51:08.039990+00:00,2013-10-26 23:51:08
401282,17022,2013-10-26T07:30:00Z,256,1,"[116.400826, 39.991581]","[116.380875, 40.001854]",32.91,24.5325,1.0,0 days 00:08:12.980976,2013-10-26 07:38:12.980976+00:00,2013-10-26 07:38:12
401346,17028,2013-10-26T10:00:00Z,256,1,"[116.349678, 39.986542]","[116.342506, 39.937515]",34.62,16.985,1.0,0 days 00:07:08.904877,2013-10-26 10:07:08.904877+00:00,2013-10-26 10:07:08
401359,17029,2013-10-26T10:15:00Z,256,1,"[116.325851, 39.935154]","[116.454437, 39.933784]",20.7825,25.4925,1.0,0 days 00:18:16.560059,2013-10-26 10:33:16.560059+00:00,2013-10-26 10:33:16
401385,17030,2013-10-26T11:00:00Z,256,1,"[116.405518, 39.949348]","[116.356339, 39.916061]",25.64,27.2575,1.0,0 days 00:08:41.607685,2013-10-26 11:08:41.607685+00:00,2013-10-26 11:08:41
401431,17033,2013-10-26T12:15:00Z,256,1,"[116.3563, 39.946857]","[116.345528, 39.93869]",51.2625,44.6,1.0,0 days 00:04:10.183496,2013-10-26 12:19:10.183496+00:00,2013-10-26 12:19:10
401535,17042,2013-10-26T16:00:00Z,256,1,"[116.416252, 39.950981]","[116.455429, 39.93372]",18.035,13.565,1.0,0 days 00:12:41.922283,2013-10-26 16:12:41.922283+00:00,2013-10-26 16:12:41
401548,17043,2013-10-26T17:00:00Z,256,1,"[116.377678, 39.948566]","[116.400856, 39.998089]",42.6325,22.71,1.0,0 days 00:10:00.331078,2013-10-26 17:10:00.331078+00:00,2013-10-26 17:10:00
401571,17044,2013-10-26T17:30:00Z,256,1,"[116.382889, 39.988041]","[116.351471, 40.007751]",36.7575,16.509999999999998,1.0,0 days 00:05:22.220564,2013-10-26 17:35:22.220564+00:00,2013-10-26 17:35:22
401623,17047,2013-10-26T00:15:00Z,257,1,"[116.198845, 39.924442]","[116.211052, 39.913078]",34.9325,72.6175,1.0,0 days 00:00:00,2013-10-26 00:15:00+00:00,2013-10-26 00:15:00
401766,17053,2013-10-26T10:30:00Z,257,1,"[116.388016, 39.93338]","[116.370354, 39.907299]",28.015,53.1,1.0,0 days 00:14:13.101883,2013-10-26 10:44:13.101883+00:00,2013-10-26 10:44:13
401804,17055,2013-10-26T11:15:00Z,257,1,"[116.322731, 39.939251]","[116.281754, 39.945591]",52.1525,31.5,1.0,0 days 00:11:08.054237,2013-10-26 11:26:08.054237+00:00,2013-10-26 11:26:08
401917,17058,2013-10-26T13:30:00Z,257,1,"[116.373802, 39.889595]","[116.350937, 39.872326]",17.88,50.275,1.0,0 days 00:16:21.121445,2013-10-26 13:46:21.121445+00:00,2013-10-26 13:46:21
402110,17063,2013-10-26T18:00:00Z,257,1,"[116.372337, 39.899651]","[116.407036, 39.9007]",19.6575,22.84,1.0,0 days 00:13:56.836052,2013-10-26 18:13:56.836052+00:00,2013-10-26 18:13:56
402393,17069,2013-10-26T22:15:00Z,257,1,"[116.470634, 39.908535]","[116.434097, 39.935043]",41.03,36.205,1.0,0 days 00:12:37.379608,2013-10-26 22:27:37.379608+00:00,2013-10-26 22:27:37
402410,17070,2013-10-26T22:15:00Z,257,1,"[116.434029, 39.936611]","[116.42009, 39.941025]",39.16,10.9525,1.0,0 days 00:04:38.853264,2013-10-26 22:19:38.853264+00:00,2013-10-26 22:19:38
402419,17071,2013-10-26T23:00:00Z,257,1,"[116.2836, 39.921307]","[116.304443, 39.92448]",23.5425,41.93,1.0,0 days 00:14:13.344727,2013-10-26 23:14:13.344727+00:00,2013-10-26 23:14:13
402431,17072,2013-10-26T06:00:00Z,258,1,"[116.336578, 39.823162]","[116.29718, 39.832104]",19.2325,69.55,1.0,0 days 00:06:11.560936,2013-10-26 06:06:11.560936+00:00,2013-10-26 06:06:11
402440,17073,2013-10-26T06:15:00Z,258,1,"[116.283302, 39.854965]","[116.402702, 39.990089]",64.46000000000001,34.145,1.0,0 days 00:40:18.566437,2013-10-26 06:55:18.566437+00:00,2013-10-26 06:55:18
402495,17076,2013-10-26T07:30:00Z,258,1,"[116.408272, 39.858727]","[116.395821, 39.886372]",26.5425,24.2075,1.0,0 days 00:12:10.531597,2013-10-26 07:42:10.531597+00:00,2013-10-26 07:42:10
402545,17079,2013-10-26T09:00:00Z,258,1,"[116.412987, 39.857342]","[116.374596, 39.886326]",21.625,35.8,1.0,0 days 00:12:36.894264,2013-10-26 09:12:36.894264+00:00,2013-10-26 09:12:36
402567,17081,2013-10-26T10:00:00Z,258,1,"[116.428398, 39.893936]","[116.460159, 39.954571]",22.2275,34.294999999999995,1.0,0 days 00:30:19.826431,2013-10-26 10:30:19.826431+00:00,2013-10-26 10:30:19
402598,17082,2013-10-26T10:45:00Z,258,1,"[116.447334, 39.936535]","[116.466217, 39.90834]",21.4475,46.375,1.0,0 days 00:37:29.454575,2013-10-26 11:22:29.454575+00:00,2013-10-26 11:22:29
402644,17087,2013-10-26T12:30:00Z,258,1,"[116.429207, 39.887005]","[116.461868, 39.947865]",18.7475,38.14,1.0,0 days 00:27:37.100830,2013-10-26 12:57:37.100830+00:00,2013-10-26 12:57:37
402715,17091,2013-10-26T00:15:00Z,4118,1,"[116.455437, 39.933784]","[116.461685, 39.889904]",15.5125,50.6275,1.0,0 days 00:25:56.638412,2013-10-26 00:40:56.638412+00:00,2013-10-26 00:40:56
402985,17100,2013-10-26T08:15:00Z,4118,1,"[116.365295, 39.993801]","[116.30291, 39.960011]",20.23,24.270000000000003,1.0,0 days 00:13:36.452293,2013-10-26 08:28:36.452293+00:00,2013-10-26 08:28:36
403062,17101,2013-10-26T10:15:00Z,4118,1,"[116.340874, 39.993027]","[116.3526, 40.006943]",20.567500000000003,20.685,1.0,0 days 00:05:35.302105,2013-10-26 10:20:35.302105+00:00,2013-10-26 10:20:35
403269,17111,2013-10-26T15:30:00Z,4118,1,"[116.363838, 39.987041]","[116.352119, 40.025257]",47.38,34.0125,1.0,0 days 00:07:15.710850,2013-10-26 15:37:15.710850+00:00,2013-10-26 15:37:15
403950,17144,2013-10-26T04:00:00Z,4123,1,"[116.348564, 39.872494]","[116.388725, 39.840828]",69.1675,31.705,1.0,0 days 00:08:13.207169,2013-10-26 04:08:13.207169+00:00,2013-10-26 04:08:13
404192,17153,2013-10-26T15:45:00Z,4123,1,"[116.209198, 39.810642]","[116.246735, 39.861336]",31.4125,39.475,1.0,0 days 00:20:45.068435,2013-10-26 16:05:45.068435+00:00,2013-10-26 16:05:45
404209,17154,2013-10-26T16:00:00Z,4123,1,"[116.274368, 39.873428]","[116.323921, 39.884373]",60.3275,10.0475,1.0,0 days 00:12:38.442421,2013-10-26 16:12:38.442421+00:00,2013-10-26 16:12:38
404364,17159,2013-10-26T21:45:00Z,4123,1,"[116.407784, 39.95163]","[116.397377, 39.951649]",44.355,23.2125,1.0,0 days 00:06:29.829483,2013-10-26 21:51:29.829483+00:00,2013-10-26 21:51:29
404381,17160,2013-10-26T22:00:00Z,4123,1,"[116.398376, 39.951897]","[116.392899, 39.949173]",18.145,46.415,1.0,0 days 00:03:34.606218,2013-10-26 22:03:34.606218+00:00,2013-10-26 22:03:34
404398,17162,2013-10-26T22:30:00Z,4123,1,"[116.352814, 39.974358]","[116.348228, 39.993195]",50.9025,26.75,1.0,0 days 00:02:20.890217,2013-10-26 22:32:20.890217+00:00,2013-10-26 22:32:20
404793,17175,2013-10-26T21:45:00Z,4124,1,"[116.25264, 39.859058]","[116.19873, 39.836468]",20.3225,26.915,1.0,0 days 00:16:03.642082,2013-10-26 22:01:03.642082+00:00,2013-10-26 22:01:03
405092,17186,2013-10-26T14:15:00Z,4125,1,"[116.500198, 39.864521]","[116.508308, 39.83033]",26.75,20.83,1.0,0 days 00:19:04.572487,2013-10-26 14:34:04.572487+00:00,2013-10-26 14:34:04
405479,17200,2013-10-26T23:15:00Z,4125,1,"[116.404533, 39.865231]","[116.528694, 39.916817]",20.5325,32.5025,1.0,0 days 00:00:00,2013-10-26 23:15:00+00:00,2013-10-26 23:15:00
405677,17208,2013-10-26T16:00:00Z,4126,1,"[116.329216, 39.848904]","[116.313034, 39.864048]",26.4375,35.8225,1.0,0 days 00:13:29.021587,2013-10-26 16:13:29.021587+00:00,2013-10-26 16:13:29
405684,17209,2013-10-26T17:15:00Z,4126,1,"[116.335136, 39.897022]","[116.378448, 39.867783]",56.245000000000005,30.895,1.0,0 days 00:14:11.833877,2013-10-26 17:29:11.833877+00:00,2013-10-26 17:29:11
405782,17214,2013-10-26T00:30:00Z,4127,1,"[116.349754, 39.928207]","[116.309235, 39.85043]",29.86,23.0525,1.0,0 days 00:20:38.223724,2013-10-26 00:50:38.223724+00:00,2013-10-26 00:50:38
405841,17216,2013-10-26T01:15:00Z,4127,1,"[116.25309, 39.89378]","[116.328712, 39.938065]",25.2425,12.4875,1.0,0 days 00:15:55.283776,2013-10-26 01:30:55.283776+00:00,2013-10-26 01:30:55
406270,17228,2013-10-26T17:30:00Z,4127,1,"[116.262138, 39.919987]","[116.274475, 39.922443]",14.38,28.63,1.0,0 days 00:05:56.436424,2013-10-26 17:35:56.436424+00:00,2013-10-26 17:35:56
406604,17247,2013-10-26T11:30:00Z,4129,1,"[116.328888, 39.902657]","[116.321587, 39.889713]",16.310000000000002,20.4975,1.0,0 days 00:03:50.501804,2013-10-26 11:33:50.501804+00:00,2013-10-26 11:33:50
406644,17251,2013-10-26T13:15:00Z,4129,1,"[116.286072, 39.841839]","[116.274315, 39.904495]",16.5925,35.375,1.0,0 days 00:05:54.718466,2013-10-26 13:20:54.718466+00:00,2013-10-26 13:20:54
406728,17258,2013-10-26T16:45:00Z,4129,1,"[116.346947, 39.923309]","[116.407593, 39.982674]",43.1875,24.4,1.0,0 days 00:15:28.072071,2013-10-26 17:00:28.072071+00:00,2013-10-26 17:00:28
406763,17260,2013-10-26T18:15:00Z,4129,1,"[116.432213, 39.95435]","[116.322601, 39.889671]",23.0425,19.7525,1.0,0 days 00:15:50.356522,2013-10-26 18:30:50.356522+00:00,2013-10-26 18:30:50
406822,17262,2013-10-26T20:00:00Z,4129,1,"[116.490013, 39.915485]","[116.514725, 39.923004]",35.120000000000005,25.37,1.0,0 days 00:00:00,2013-10-26 20:00:00+00:00,2013-10-26 20:00:00
406871,17266,2013-10-26T22:15:00Z,4129,1,"[116.457657, 40.000908]","[116.468781, 39.986416]",29.3975,22.3875,1.0,0 days 00:12:47.788296,2013-10-26 22:27:47.788296+00:00,2013-10-26 22:27:47
406901,17270,2013-10-26T10:15:00Z,4130,1,"[116.318008, 40.006367]","[116.318947, 39.89687]",29.5275,33.875,1.0,0 days 00:12:37.532501,2013-10-26 10:27:37.532501+00:00,2013-10-26 10:27:37
407002,17275,2013-10-26T00:00:00Z,4131,1,"[116.426231, 39.922646]","[116.42691, 39.910755]",47.7275,30.8075,1.0,0 days 00:04:44.401131,2013-10-26 00:04:44.401131+00:00,2013-10-26 00:04:44
407430,17289,2013-10-26T21:00:00Z,4131,1,"[116.323067, 39.896816]","[116.420616, 39.857063]",47.4625,26.387500000000003,1.0,0 days 00:14:20.978966,2013-10-26 21:14:20.978966+00:00,2013-10-26 21:14:20
407588,17294,2013-10-26T06:15:00Z,4132,1,"[116.452888, 39.92144]","[116.445114, 39.868591]",38.1,21.9325,1.0,0 days 00:08:25.006943,2013-10-26 06:23:25.006943+00:00,2013-10-26 06:23:25
407707,17297,2013-10-26T07:45:00Z,4132,1,"[116.445992, 39.956657]","[116.466026, 39.93372]",30.17,45.99,1.0,0 days 00:11:18.005219,2013-10-26 07:56:18.005219+00:00,2013-10-26 07:56:18
407794,17301,2013-10-26T11:00:00Z,4132,1,"[116.427292, 39.907845]","[116.505325, 39.904591]",32.800000000000004,31.505,1.0,0 days 00:09:45.204334,2013-10-26 11:09:45.204334+00:00,2013-10-26 11:09:45
407882,17302,2013-10-26T12:30:00Z,4132,1,"[116.510147, 39.904476]","[116.497795, 39.960938]",22.4125,13.475,1.0,0 days 00:19:16.350059,2013-10-26 12:49:16.350059+00:00,2013-10-26 12:49:16
407937,17304,2013-10-26T15:30:00Z,4132,1,"[116.440079, 39.94965]","[116.449501, 39.955185]",50.7325,19.33,1.0,0 days 00:06:22.701616,2013-10-26 15:36:22.701616+00:00,2013-10-26 15:36:22
408090,17308,2013-10-26T19:00:00Z,4132,1,"[116.499985, 39.864166]","[116.457581, 39.871426]",18.1075,19.305,1.0,0 days 00:07:32.771015,2013-10-26 19:07:32.771015+00:00,2013-10-26 19:07:32
408292,17312,2013-10-26T23:00:00Z,4132,1,"[116.304253, 39.830322]","[116.330978, 39.819576]",61.66,29.1275,1.0,0 days 00:06:12.319078,2013-10-26 23:06:12.319078+00:00,2013-10-26 23:06:12
408300,17313,2013-10-26T23:30:00Z,4132,1,"[116.367233, 39.855473]","[116.439957, 39.804771]",58.6275,39.4025,1.0,0 days 00:04:32.108803,2013-10-26 23:34:32.108803+00:00,2013-10-26 23:34:32
408441,17317,2013-10-26T10:30:00Z,4134,1,"[116.400726, 39.832905]","[116.490128, 39.830742]",33.0275,52.0425,1.0,0 days 00:10:52.322273,2013-10-26 10:40:52.322273+00:00,2013-10-26 10:40:52
408592,17320,2013-10-26T14:15:00Z,4134,1,"[116.546494, 40.024632]","[116.417206, 40.005806]",43.335,36.92,1.0,0 days 00:27:41.405525,2013-10-26 14:42:41.405525+00:00,2013-10-26 14:42:41
408822,17327,2013-10-26T00:15:00Z,4135,1,"[116.345306, 39.960022]","[116.417892, 40.019058]",29.4975,59.915,1.0,0 days 00:00:00,2013-10-26 00:15:00+00:00,2013-10-26 00:15:00
408961,17330,2013-10-26T03:00:00Z,4135,1,"[116.320549, 40.010616]","[116.30159, 40.025093]",59.60249999999999,41.625,1.0,0 days 00:00:00,2013-10-26 03:00:00+00:00,2013-10-26 03:00:00
408989,17332,2013-10-26T04:00:00Z,4135,1,"[116.339973, 39.999527]","[116.348961, 40.005814]",30.0875,41.057500000000005,1.0,0 days 00:27:09.986229,2013-10-26 04:27:09.986229+00:00,2013-10-26 04:27:09
409019,17334,2013-10-26T08:45:00Z,4135,1,"[116.323639, 39.972729]","[116.543159, 40.024784]",18.3275,65.63,1.0,0 days 00:41:30.125427,2013-10-26 09:26:30.125427+00:00,2013-10-26 09:26:30
409132,17337,2013-10-26T08:45:00Z,4136,1,"[116.417503, 40.024971]","[116.320992, 39.985836]",45.727500000000006,48.5725,1.0,0 days 00:32:35.482178,2013-10-26 09:17:35.482178+00:00,2013-10-26 09:17:35
409158,17338,2013-10-26T09:45:00Z,4136,1,"[116.306183, 39.976147]","[116.318863, 39.972935]",20.3225,24.18,1.0,0 days 00:18:58.878823,2013-10-26 10:03:58.878823+00:00,2013-10-26 10:03:58
409181,17340,2013-10-26T10:45:00Z,4136,1,"[116.35302, 40.023895]","[116.433273, 39.905163]",40.685,36.8425,1.0,0 days 00:32:43.916702,2013-10-26 11:17:43.916702+00:00,2013-10-26 11:17:43
409243,17343,2013-10-26T12:15:00Z,4136,1,"[116.384048, 39.840408]","[116.365028, 39.85207]",23.275,21.665,1.0,0 days 00:06:07.539253,2013-10-26 12:21:07.539253+00:00,2013-10-26 12:21:07
409355,17347,2013-10-26T18:15:00Z,4136,1,"[116.356544, 39.890099]","[116.390297, 39.871311]",48.557500000000005,28.4675,1.0,0 days 00:04:40.301628,2013-10-26 18:19:40.301628+00:00,2013-10-26 18:19:40
409422,17350,2013-10-26T20:00:00Z,4136,1,"[116.445908, 39.949936]","[116.353676, 39.881199]",46.535,14.3875,1.0,0 days 00:10:17.640209,2013-10-26 20:10:17.640209+00:00,2013-10-26 20:10:17
409547,17356,2013-10-26T13:15:00Z,4137,1,"[116.308823, 39.912685]","[116.364952, 39.851021]",24.88,19.89,1.0,0 days 00:12:59.154511,2013-10-26 13:27:59.154511+00:00,2013-10-26 13:27:59
409627,17359,2013-10-26T15:15:00Z,4137,1,"[116.359268, 39.843899]","[116.336723, 39.849033]",31.4925,45.4175,1.0,0 days 00:05:28.137474,2013-10-26 15:20:28.137474+00:00,2013-10-26 15:20:28
409817,17364,2013-10-26T19:45:00Z,4137,1,"[116.316528, 39.887035]","[116.320549, 39.875072]",16.887500000000003,19.8325,1.0,0 days 00:07:09.275379,2013-10-26 19:52:09.275379+00:00,2013-10-26 19:52:09
409878,17368,2013-10-26T21:00:00Z,4137,1,"[116.342995, 39.764713]","[116.319405, 39.855492]",27.9525,57.055,1.0,0 days 00:08:23.864822,2013-10-26 21:08:23.864822+00:00,2013-10-26 21:08:23
409970,17370,2013-10-26T22:30:00Z,4137,1,"[116.345985, 39.825752]","[116.321114, 39.877766]",43.4425,38.4375,1.0,0 days 00:05:35.560913,2013-10-26 22:35:35.560913+00:00,2013-10-26 22:35:35
409991,17371,2013-10-26T22:45:00Z,4137,1,"[116.321709, 39.884392]","[116.311928, 39.923813]",29.3525,50.475,1.0,0 days 00:07:20.467072,2013-10-26 22:52:20.467072+00:00,2013-10-26 22:52:20
410068,17373,2013-10-26T12:00:00Z,4170,1,"[116.242867, 39.89727]","[116.345139, 39.913353]",44.2925,18.2675,1.0,0 days 00:08:26.355629,2013-10-26 12:08:26.355629+00:00,2013-10-26 12:08:26
410084,17374,2013-10-26T12:15:00Z,4170,1,"[116.349419, 39.915512]","[116.449326, 39.884583]",13.725,19.7125,1.0,0 days 00:31:53.943558,2013-10-26 12:46:53.943558+00:00,2013-10-26 12:46:53
